age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
42,Credit,Payment,Utilities,302.17,16996.99,16694.82,2,Berlin,ATM,UPI / Wallet,0,0,TXN_100779,CUST_10779
59,Checking,Transfer,Travel,66.32,19255.7,19189.38,19,Mumbai,ATM,Debit Card,0,0,TXN_100721,CUST_10721
24,Savings,Payment,Travel,12.87,2125.39,2112.52,12,Tokyo,Web Browser,Credit Card,1,0,TXN_100486,CUST_10486
39,Business,Transfer,Entertainment,339.05,2189.56,1850.51,4,London,Mobile App,Debit Card,0,0,TXN_100220,CUST_10220
46,Checking,Transfer,Retail,22.48,11991.19,11968.71,5,London,Web Browser,Credit Card,0,0,TXN_100946,CUST_10946
20,Savings,Payment,Entertainment,59.18,22744.06,22684.88,1,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100490,CUST_10490
28,Savings,Payment,Retail,4.54,8751.58,8747.04,16,Mumbai,ATM,Credit Card,0,1,TXN_100450,CUST_10450
52,Checking,Withdrawal,Entertainment,69.13,2048.33,1979.2,23,New York,POS Terminal,UPI / Wallet,1,0,TXN_100896,CUST_10896
70,Business,Transfer,Travel,131.35,16857.6,16876.25,16,Singapore,ATM,UPI / Wallet,0,0,TXN_100214,CUST_10214
59,Savings,Transfer,Electronics,40.51,9654.62,9614.11,1,New York,Mobile App,UPI / Wallet,1,0,TXN_100828,CUST_10828
18,Checking,Payment,Utilities,8.43,1224.43,1216.0,17,Toronto,Web Browser,Credit Card,0,0,TXN_100607,CUST_10607
58,Savings,Transfer,Travel,92.58,11608.18,11515.6,17,Berlin,Web Browser,Credit Card,0,1,TXN_100730,CUST_10730
19,Checking,Withdrawal,Groceries,23.13,7782.86,7759.73,18,Berlin,Mobile App,Debit Card,0,1,TXN_100190,CUST_10190
58,Savings,Transfer,Retail,103.87,20513.93,20410.06,7,Toronto,POS Terminal,UPI / Wallet,1,0,TXN_100728,CUST_10728
21,Checking,Transfer,Travel,282.89,2835.85,2552.96,21,London,POS Terminal,UPI / Wallet,0,1,TXN_100381,CUST_10381
27,Savings,Transfer,Travel,6.7,10735.12,10728.42,6,Berlin,POS Terminal,Wire Transfer,1,0,TXN_100948,CUST_10948
18,Business,Payment,Electronics,63.84,15460.46,15396.62,16,Mumbai,Mobile App,Credit Card,0,1,TXN_100374,CUST_10374
69,Checking,Transfer,Utilities,9.06,21846.37,21837.31,1,Toronto,Mobile App,Credit Card,0,0,TXN_100612,CUST_10612
69,Savings,Payment,Travel,71.96,13824.48,13752.52,20,London,Mobile App,Credit Card,0,0,TXN_100478,CUST_10478
55,Savings,Withdrawal,Electronics,472.8,18677.67,18204.87,23,Toronto,Web Browser,Wire Transfer,0,0,TXN_100161,CUST_10161
54,Savings,Payment,Travel,66.97,908.89,841.92,0,Singapore,ATM,Wire Transfer,0,0,TXN_100384,CUST_10384
54,Savings,Deposit,Travel,44.06,2893.03,2998.97,0,London,Web Browser,Wire Transfer,0,0,TXN_100985,CUST_10985
63,Credit,Withdrawal,Retail,87.91,1454.33,1366.42,1,New York,Mobile App,UPI / Wallet,0,0,TXN_100947,CUST_10947
59,Savings,Transfer,Groceries,120.79,8801.2,8680.41,5,London,Mobile App,UPI / Wallet,0,0,TXN_100200,CUST_10200
45,Checking,Transfer,Travel,42.33,16958.99,16916.66,19,London,Mobile App,Wire Transfer,0,0,TXN_100527,CUST_10527
63,Checking,Transfer,Entertainment,526.96,21146.56,20619.6,18,Singapore,Mobile App,Debit Card,0,0,TXN_100081,CUST_10081
45,Credit,Transfer,Retail,109.81,23861.37,23751.56,23,Mumbai,ATM,UPI / Wallet,0,0,TXN_100273,CUST_10273
43,Checking,Payment,Entertainment,274.32,1077.29,802.97,4,Singapore,Mobile App,Debit Card,0,1,TXN_100048,CUST_10048
28,Savings,Transfer,Travel,25.26,1507.54,1482.28,10,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100800,CUST_10800
18,Checking,Payment,Utilities,64.51,19766.94,19702.43,17,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100889,CUST_10889
20,Checking,Transfer,Groceries,62.74,18045.77,17983.03,17,Berlin,Web Browser,Debit Card,0,1,TXN_100694,CUST_10694
38,Savings,Payment,Electronics,92.36,7390.28,7297.92,0,London,POS Terminal,UPI / Wallet,0,0,TXN_100818,CUST_10818
24,Checking,Transfer,Utilities,79.41,3108.42,3029.01,18,Singapore,ATM,Credit Card,0,1,TXN_100745,CUST_10745
42,Checking,Transfer,Retail,132.3,1884.15,1751.85,9,Singapore,Web Browser,UPI / Wallet,1,0,TXN_100540,CUST_10540
42,Credit,Transfer,Entertainment,298.69,8561.09,8262.4,4,New York,Mobile App,Credit Card,1,0,TXN_100470,CUST_10470
23,Checking,Withdrawal,Electronics,215.31,3100.46,2885.15,9,Berlin,Mobile App,Debit Card,1,1,TXN_100585,CUST_10585
25,Business,Transfer,Retail,80.3,19119.15,19038.85,11,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100922,CUST_10922
62,Credit,Transfer,Utilities,31.49,5304.25,5272.76,6,Mumbai,Mobile App,Debit Card,0,1,TXN_100501,CUST_10501
18,Savings,Transfer,Retail,608.5,646.83,38.33,16,Singapore,Web Browser,UPI / Wallet,0,0,TXN_100880,CUST_10880
48,Savings,Payment,Groceries,4.88,17705.16,17700.28,11,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100955,CUST_10955
34,Savings,Transfer,Travel,50.2,19840.47,19790.27,9,Toronto,POS Terminal,UPI / Wallet,0,0,TXN_100130,CUST_10130
19,Credit,Payment,Electronics,94.97,1112.37,1017.4,0,New York,Mobile App,Credit Card,1,0,TXN_100208,CUST_10208
23,Savings,Withdrawal,Retail,194.14,18303.12,18108.98,20,Mumbai,Web Browser,UPI / Wallet,0,0,TXN_100196,CUST_10196
60,Credit,Transfer,Electronics,193.32,2110.68,1917.36,12,New York,Mobile App,UPI / Wallet,0,0,TXN_100912,CUST_10912
46,Checking,Transfer,Utilities,283.68,20971.78,20688.1,10,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_100794,CUST_10794
22,Checking,Deposit,Retail,304.01,14805.08,14501.07,14,Berlin,ATM,Credit Card,0,0,TXN_100105,CUST_10105
26,Checking,Withdrawal,Utilities,377.73,23462.78,23085.05,20,Tokyo,Web Browser,Debit Card,0,1,TXN_100842,CUST_10842
60,Savings,Transfer,Utilities,3.4,3406.86,3403.46,20,New York,POS Terminal,Wire Transfer,0,0,TXN_100649,CUST_10649
18,Checking,Withdrawal,Utilities,163.77,12795.52,12631.75,18,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100822,CUST_10822
52,Checking,Payment,Utilities,11.06,1828.12,1817.06,3,Mumbai,Mobile App,Wire Transfer,1,1,TXN_100774,CUST_10774
43,Savings,Transfer,Electronics,6.4,5989.2,5982.8,22,Berlin,Mobile App,Wire Transfer,0,0,TXN_100305,CUST_10305
34,Checking,Transfer,Utilities,125.84,22911.6,22935.76,19,Toronto,Mobile App,Credit Card,0,0,TXN_100824,CUST_10824
56,Savings,Payment,Entertainment,75.02,2103.08,2028.06,6,Berlin,Web Browser,Wire Transfer,1,0,TXN_100085,CUST_10085
36,Checking,Transfer,Entertainment,250.18,21133.2,20883.02,2,Berlin,ATM,Debit Card,0,0,TXN_100549,CUST_10549
18,Checking,Payment,Utilities,12.8,21965.37,21952.57,16,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100513,CUST_10513
18,Credit,Transfer,Utilities,44.65,4371.48,4326.83,11,New York,Mobile App,Wire Transfer,0,0,TXN_100548,CUST_10548
21,Savings,Transfer,Groceries,21.5,16758.42,16736.92,16,New York,ATM,Credit Card,0,0,TXN_100303,CUST_10303
55,Checking,Transfer,Electronics,0.29,6371.72,6371.43,20,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100370,CUST_10370
40,Checking,Transfer,Entertainment,46.66,4115.53,4068.87,10,Tokyo,Mobile App,Wire Transfer,1,1,TXN_100007,CUST_10007
18,Savings,Transfer,Travel,113.18,8675.48,8562.3,4,London,Web Browser,UPI / Wallet,0,1,TXN_100685,CUST_10685
18,Credit,Transfer,Electronics,274.44,1553.61,1429.17,17,Tokyo,ATM,Debit Card,0,0,TXN_100731,CUST_10731
26,Checking,Withdrawal,Utilities,37.23,2131.79,2094.56,1,New York,Mobile App,Debit Card,0,0,TXN_100210,CUST_10210
24,Credit,Withdrawal,Groceries,86.36,5625.52,5539.16,13,Mumbai,Mobile App,Wire Transfer,0,0,TXN_100993,CUST_10993
35,Checking,Deposit,Utilities,143.4,23045.33,22901.93,14,Berlin,POS Terminal,Credit Card,0,0,TXN_100346,CUST_10346
61,Savings,Transfer,Electronics,113.18,1900.05,1786.87,17,Toronto,Web Browser,UPI / Wallet,0,0,TXN_100292,CUST_10292
25,Checking,Withdrawal,Travel,92.26,14013.81,13921.55,22,Tokyo,Mobile App,Credit Card,0,1,TXN_100819,CUST_10819
61,Business,Payment,Groceries,215.7,15486.46,15270.76,2,Mumbai,Web Browser,Wire Transfer,0,1,TXN_100872,CUST_10872
66,Savings,Transfer,Electronics,173.1,224.2,51.1,3,Berlin,Web Browser,Credit Card,0,0,TXN_100792,CUST_10792
75,Credit,Transfer,Entertainment,265.27,2464.19,2198.92,11,Toronto,Web Browser,Wire Transfer,0,0,TXN_100900,CUST_10900
18,Checking,Transfer,Groceries,386.21,3454.91,3218.7,18,Tokyo,Mobile App,Wire Transfer,0,0,TXN_100183,CUST_10183
18,Checking,Transfer,Utilities,14.51,14277.36,14262.85,21,Singapore,Mobile App,Debit Card,0,0,TXN_100734,CUST_10734
